Y,W,kidid
62.20832099945427,1,102520270201
63.23192996637222,1,102520480201
44.117090482301556,0,102520530201
55.41475236454447,0,102520610201
58.310060716518464,1,102520740201
52.92369721470523,1,102520830201
32.79832624820691,0,102520950201
61.77614294320968,1,102530270501
59.655679969697246,0,102530510201
48.13435793776812,1,102530670201
62.72772952598334,1,102530710201
25.325873307772845,0,102540010101
59.6574046118105,0,102540270101
55.71007567039142,0,102540650101
36.76305833427334,1,102540770201
44.970342582255576,0,102540840201
34.885174877330606,0,102540880201
57.950518799418845,0,102550260201
53.96099046374042,1,102550260202
44.353271154463,0,102550470101
62.4608260795907,1,102550780201
35.8463360842138,0,102550880101
52.7953147226234,1,102551080201
62.09895302870634,1,102560090201
58.52522773241583,0,102560170201
62.42042311909578,1,102560210201
30.330834851904015,0,102560320201
36.121670839219234,1,102560320202
52.70366919410981,1,102560590201
66.09096818730625,1,102560630201
27.677517899680026,0,102560890101
31.253665817745215,1,102560930201
25.38529529689218,0,102560930202
31.1805507905776,1,102560930203
55.88324452858008,1,102570060201
47.88747014020547,1,102570230201
39.077703010151644,0,102570360101
44.71347741558054,1,102570360501
53.77275593182421,1,102570580201
64.71316909115038,0,102570670101
61.83890056346887,1,102580180201
48.69437426193393,0,102580350201
54.34525155784143,1,102580400201
44.152527779333866,1,102580610201
54.833076156319265,1,102580960201
53.39869809941645,0,102580960202
61.4459479735119,1,102590250201
56.88008271555644,0,102590300201
59.57871281991168,1,102590510201
53.359199821992455,1,102590730201
62.63501005780839,0,102590860201
52.43864134030678,0,102600070201
43.3352276963653,0,102600070202
46.95879415127677,1,102600290201
40.37507568034773,1,102600290202
58.59178864864613,0,102600380201
51.84157069312659,0,102600510201
50.40964076821981,0,102600510202
59.4427159200863,1,102600560201
54.93616545836004,0,102600740201
59.78418413140204,0,102600780201
51.84626524651063,1,102600830201
53.82628022893189,0,102600920201
53.84751411977544,1,102610090201
27.777058507914592,0,102610290101
55.60246253583799,1,102610440201
58.0505284479655,1,102610440202
46.83467445828277,1,102610490201
35.86384136860308,0,102610850201
54.851231209241945,0,102610900201
29.40844576592593,0,102611000201
46.93765079375938,1,102611000202
48.81201584587275,0,102611050201
46.68776349894313,1,102611250201
36.47017099189412,1,102611250202
36.08233253411077,0,102620330101
59.485560673652266,0,102620650201
48.46515142961202,1,102620740501
57.303422674732914,0,102630090101
54.31214636977126,0,102630120201
45.79217588862004,1,102630150101
59.62696706914278,0,102630220201
23.698040163947848,0,102630550301
36.69379889602043,0,102630580201
45.781130742228356,0,102630780101
41.916730986206595,0,102640070101
30.590696409489073,0,102640190101
62.391039182879055,1,102640470201
46.28694738870492,0,102640590201
44.49216691511272,1,102640630202
46.0563986278965,1,102640700201
64.02196405662967,1,102640810201
53.7782511508955,0,102640960201
49.542942212305825,0,102641140202
44.15107460678681,0,102641190201
47.755568959014255,0,102650040201
34.81483961138468,0,102650130101
47.220584891608226,1,102650250201
57.00174967915851,0,102650280201
54.8810064603558,0,102650400201
41.631265461095936,0,102650520201
42.187002180739995,0,102650550101
39.33352624111465,0,102660270101
58.20862505782401,1,102660620201
50.386343996257885,0,102660880201
47.704148115306516,0,102660930201
44.78328446878937,1,102661010101
43.466311847844416,0,102661010401
53.89942265142219,0,102670290201
50.38094778475099,0,102670380101
59.25884904726687,0,102670420101
53.02404409547297,1,102670640201
52.414116526342895,0,102671070201
64.61350597261595,1,102680260101
46.240810026063464,0,102680480201
51.15947455727273,0,102680960201
55.39925333556831,1,102681010201
50.640960666823844,0,102681340201
56.42551071931591,1,102681340202
19.664376800277473,1,102690170201
27.784096056881236,1,102690310201
50.79004397295169,1,102690550201
29.58047045523309,1,102690700201
47.94995196030155,0,102690840201
14.328091889062577,1,102690890201
21.923271730073843,1,102690890202
10.600510010022365,0,102690940201
5.459346602000439,0,102690940202
29.0894930794189,0,102691030301
21.466335364382175,0,102691130201
14.650974454442196,0,102691130301
12.92504093570086,0,102691130302
28.677926820881368,1,102691180201
22.081223724813697,0,102691180401
29.578847920130784,0,102691180402
29.442773563859745,0,102691180501
17.14360745644116,1,102700040201
11.387254141804826,1,102700080102
17.235387267898332,0,102700190201
26.72505422375919,1,102700190202
10.313747398469287,0,102700400201
1.931835556768485,0,102700400202
16.31385124960576,0,102700400203
16.360286168093737,1,102700620101
14.797846741133892,0,102700620102
11.945203299801054,1,102700690401
15.83783906507432,0,102700730101
7.64554073372731,1,102700730102
42.31372582119461,1,102700760201
22.96522713357551,1,102700800201
4.047976953607066,0,102700800203
9.736753739805174,0,102700830201
11.978001099054852,0,102710080201
14.711264465005709,0,102710080202
7.333886979261017,0,102710160201
22.47420322541951,1,102710211101
27.285744698537094,1,102710410201
17.209864597838298,0,102710430201
31.238420336265683,1,102710430202
18.6294514188412,1,102710430301
9.965807619438516,0,102710560201
4.29710574710133,0,102710560202
8.529805274016724,0,102710610201
11.787762667575983,1,102710610203
45.25919382709722,1,102720110201
17.89640096881945,1,102720240201
8.631701178193744,1,102720240202
19.88443120694791,1,102720430201
16.78374511447715,1,102720430202
5.004473884915072,0,102720470101
14.057788713267993,0,102720470102
55.05747346852134,0,102720500101
34.88752376706543,1,102720730101
51.75808906403823,1,102730110101
40.543448113632046,0,102730110102
31.775589937373447,1,102730180201
40.150500637040906,0,102730200201
14.32889641264368,0,102730390201
18.920216146297605,0,102740060201
19.65804156014408,1,102740060202
46.63163140689628,0,102740080201
14.237637778785178,0,102740110201
17.252790470277425,1,102740110202
15.758090442828362,1,102740110203
30.03082589120488,0,102740141201
25.865828724098463,0,102740141202
41.545356033158875,0,102740210201
32.48857421807181,0,102740210202
40.49323612226844,1,102740210203
34.790967958590734,1,102740210204
16.986921485303597,1,102740290201
50.9772345334095,0,102740320102
25.567368894468952,1,102740450201
22.77461497583605,1,102740450202
20.246387515172184,1,102740470201
41.06802168877696,0,102740500201
60.84980769944865,1,102740500202
27.454425344833467,0,102740550401
4.627501097839614,0,102740630201
9.702985058747007,0,102750080201
42.44316060282309,1,102750240201
42.06624507167646,0,102750280201
25.500019662631505,1,102750310101
9.183255383144875,0,102750370201
15.091753969966733,1,102750370202
29.9968164381512,1,102750470201
51.604299818202485,0,102750640701
19.72170322926801,1,102750700201
23.92084198165802,1,102750730201
19.991754637180293,0,102750800201
21.804550759065815,0,102760070101
36.614804123930355,0,102760200201
17.737092860661086,1,102760250101
16.647217952942835,0,102760250103
6.497325795837918,0,102760300101
5.251814827209779,0,102760300102
18.299312393065573,1,102760340101
36.05344211371078,0,102760390201
2.0897492441809984,0,102760480101
7.920816655153628,0,102760480102
17.724579955698115,0,102760530101
20.88535210612966,0,102760660101
32.33415002980826,1,102760710201
39.71704905417801,1,102760710401
48.234549355534035,1,102760940201
8.617342969441228,0,102760990101
5.145763237323598,0,102760990102
22.17956265166241,1,102770040201
9.82166954787852,0,102770040202
14.432166334497623,0,102770150201
23.721477249372505,1,102770150202
16.926913295019396,1,102770150203
6.56934279491203,0,102770200101
11.16639568471474,1,102770200102
29.17344583109204,1,102770200201
16.608480048336663,0,102770200202
11.256160157357055,0,102770250201
14.472298186917612,0,102770250203
9.784365273953977,1,102770350201
36.93802272696338,0,102770450101
46.93369808386846,1,102770510101
17.444053119498342,1,102770910201
16.229913880976383,0,102770910202
17.84476401733797,1,102771020101
9.430615431126942,0,102771020102
18.208785355685944,1,102771070101
8.70231630984567,0,102771070102
37.719407698322684,0,102771170201
17.10857636084681,1,102771220101
10.378046650665022,0,102771220102
16.984403033206483,1,102771270201
9.027585003106902,0,102780010201
16.327757435825724,0,102780150301
22.73050961568926,1,102780190701
18.952584217875696,0,102780190702
24.131180261785406,1,102780370201
18.157251446084487,1,102780400201
19.063054436887448,0,102780440201
11.455863331211097,0,102780550101
33.87382615285804,1,102780760101
25.25725553344,0,102780760102
16.753733282567637,0,102780800101
12.413352106053363,0,102780800301
9.44781300240015,0,102780840101
15.411165181871986,0,102780840102
34.19196800629474,0,102780870101
33.62858743908596,1,102790090101
20.94895032733239,1,102790170101
24.246157498318645,0,102790170102
1.9834304783892254,0,102790210201
58.60721857069186,1,102790240101
11.881758614187547,0,102790320201
37.98081573297915,0,102790500101
9.759613328861828,1,102790690201
3.026376664015472,0,102790730101
8.85672594075281,0,102790760201
18.988489397318688,0,102790760202
25.245770160759616,1,102790760203
25.737650018080632,1,102790870201
5.872475038176726,0,102800050201
14.245107333541537,0,102800050202
10.076045765997675,1,102800080201
13.916663479726996,1,102800080202
11.918883363049309,0,102800200201
14.969095798304721,1,102800250201
23.365429938861137,1,102800250202
11.492447159632446,0,102800280201
11.899950522108774,0,102800390101
13.481800745807412,1,102800390102
13.898913915865139,0,102800420501
10.505282124074235,0,102800450201
8.518107405777839,0,102800450202
22.002089818126464,1,102800450203
11.62786329982892,1,102800540201
10.922924973901429,0,102800540202
5.878311113603248,0,102800560201
12.848049267983972,1,102800590101
12.850077088521822,0,102800590102
4.920945508985877,0,102800620201
16.556982747911924,1,102800620202
10.562325707035926,0,102800650201
11.081972073745643,0,102800650202
20.12748311296945,0,102800680101
15.037098170897426,0,102800710101
13.010547390994434,1,102810010301
15.640540741124742,0,102810040201
19.59743350467621,0,102810120101
36.04105119997121,1,102810120102
18.73498656350988,1,102810150201
24.818351615671546,1,102810170201
12.70602840373088,0,102810250201
13.564586050067092,0,102810250202
7.821649071370645,0,102810250203
10.9299627167497,1,102810280301
15.26110959663504,1,102810280302
5.01117868773692,0,102810300201
15.077997278482098,1,102810300202
15.932491892196733,0,102810360101
11.36219420219512,0,102810380101
12.59252867432133,1,102810460201
13.019719053837099,0,102810460202
8.082421706108615,1,102810490101
19.87730158332191,1,102810490102
17.04177219001754,1,102810490103
13.923974352265502,0,102810540101
7.651806485006643,0,102810540102
10.791502803864423,0,102810570201
10.740215125375293,1,102810570202
3.896822535942311,0,102810590201
15.801882676166924,1,102810590202
4.454944253580971,0,102810620201
14.700716342676284,0,102810620202
5.923897778804432,0,102810650201
13.18819065740427,0,102810650202
10.136199241351138,0,102810650203
16.101639763048176,0,102820030201
10.402718349481924,0,102820090201
25.708088060708256,1,102820150101
14.09098421303582,0,102820240201
15.10259551196595,1,102820260201
14.439571885891148,1,102820260202
24.81304702049453,1,102820370201
12.868248274701081,1,102820490101
24.205311549374223,1,102820490102
20.96378542263772,1,102830020201
17.136503452886878,0,102830150201
8.212697672187952,0,102830190201
14.127856040474006,0,102830190202
42.200087856277484,1,102830450201
35.90407897038303,0,102830450301
37.376810758302575,1,102830451001
0.0,0,102830500101
10.6239976922865,0,102830500102
11.746785306293253,0,102830670102
18.99992504904374,0,102830840201
10.834015937401734,1,102830970202
14.752917257367855,0,102831060201
21.631519244205464,1,102840180201
30.446511796569375,1,102840200201
55.906187519761936,0,102840250201
38.42602367648261,0,102840330202
60.669483558506,1,102840370201
59.54313803984842,1,102840370202
45.49082900265096,0,102840390201
40.108843648670685,0,102840410201
55.13198556479628,0,102840480301
42.77730917978577,0,102850120201
51.135081214458395,0,102850180101
51.898690787049134,1,102850250201
51.3767875154664,0,102850250202
48.67442094511968,0,102850400201
30.039651507722844,0,102850430401
52.58134258366273,1,102850650201
44.2476824877808,0,102850650202
46.3764701151181,1,102860570201
55.88309335116769,1,102860620201
62.28439923851824,0,102860680201
47.05820612111506,0,102860850201
39.51486191965596,0,102861070101
63.770585069805634,0,102870150101
53.362641832854095,1,102870510201
58.79188897845438,1,102870750101
57.427491285021,0,102870790101
50.96048714950099,0,102870790102
61.448682115679,0,102880010201
36.26208842178105,1,102880300201
32.255884646991476,0,102880590301
42.380053074400514,0,102880630201
24.176943845263512,1,102880760101
24.74598729100909,1,102880760102
51.69221380231211,0,102890110101
60.22507782475236,1,102890450101
62.126801831057875,0,102890450102
45.78248905880211,0,102890750201
52.604244309706424,0,102900270201
61.92013299104462,0,102910430201
45.9705648390454,1,102910580201
53.01641584327462,0,102920070201
29.947689778961134,0,102920110201
16.108856278588746,0,102920140101
13.00993834140636,0,102920140102
20.660241599640624,1,102920140103
23.482448028890772,0,102920300101
51.174402059743564,1,102920370201
42.496076209873465,1,102920460201
48.231972599373584,0,102920500201
34.209521429035064,1,102920690401
51.873777797877125,0,102920720201
25.74515010571221,1,102930060202
20.374461484253356,0,102930060203
9.124709327309366,0,102930140301
7.51483904454172,0,102930220201
15.860813025614618,1,102930220202
19.529887471605115,0,102930260201
25.638894855943118,1,102930260203
16.92122104273308,0,102930370101
11.21674395797608,0,102930370102
10.338150275018219,0,102930490201
4.243436229219266,0,102930530201
12.578252774725721,0,102930570201
21.909033527825095,1,102930600101
14.922616047330035,1,102930600102
10.694580135604019,0,102930640201
3.977012356752593,0,102930640202
12.27829986097728,0,102930680201
4.887305778045517,0,102930760201
9.602263091990975,0,102930760202
15.253262839645007,0,102930800201
15.266751520974843,1,102930800202
14.412127428354768,0,102930840201
9.133730952620505,1,102930880201
30.061371465181594,0,102940010101
14.279009146946976,0,102940040501
23.79698588136837,0,102940270201
18.408940089040883,0,102940330201
19.00103033050558,0,102940620201
27.656907504331947,1,102940710201
32.16381042796806,1,102940710202
21.967200012518624,0,102940710203
31.742516028850286,0,102940750201
27.057737202926212,1,102950050201
14.819464337223934,0,102950050202
36.53445555222768,0,102950080201
9.084654065552332,0,102950120201
27.226750278975985,0,102950160201
28.748789846767547,1,102950710101
23.45251905800653,0,102950950201
19.05312222499916,0,102950950202
11.759423088569445,0,102960010801
23.475501868325047,1,102960050101
22.31437454434368,1,102960050102
10.700725671326456,0,102960090201
4.936883942198594,0,102960200101
4.954637624072637,0,102960200102
12.764902721471863,0,102960320201
3.484668771246217,0,102960360101
9.855001072967374,0,102960390101
7.158859018684221,1,102960390102
13.773171089194461,1,102960430101
8.39614311468955,1,102960470201
6.332143196737436,0,102960470202
16.529050815967793,1,102960550201
19.39672601995047,1,102960550202
28.67709228647728,1,102960580201
14.639933654015955,1,102960620201
19.983171997429352,1,102960700201
10.869409644334064,1,102960850201
15.359403570099312,1,102960850202
17.343716599625036,1,102960930101
13.862823061376751,0,102970020101
12.423809068054068,0,102970050201
21.563838083325802,1,102970050202
9.268241661942533,0,102970090201
10.1902167117505,0,102970090202
16.19471606020897,1,102970090203
8.646601425435673,0,102970130101
19.64416077400592,0,102970160401
6.579380775862102,0,102970200201
9.293001953884774,0,102970380601
12.701239610160151,0,102970450301
7.470967911652785,0,102970490201
9.58590128258204,0,102970490202
18.071937715706245,1,102970520201
20.774860563998452,1,102970520202
12.576585983855763,0,102970590202
10.318187435616872,0,102970630201
7.105583007625301,0,102970630202
11.634494185236248,1,102970770201
21.709226720070788,1,102980560201
13.296183857623808,1,102980940101
11.443093488105308,0,102980940102
16.176670808275198,1,102990160201
10.792003956801722,1,102990200201
15.331347768278906,1,102990200202
63.357599201146876,1,102990320101
53.75338581209411,0,102990320102
52.10684069933557,0,102990390501
16.121865084844806,1,102990430201
10.672664415777604,0,102990430202
51.78774733670229,0,102990550201
51.736818944859685,1,102990590201
12.64611435817573,0,102990630201
14.624929531740321,1,102990630202
4.217329271603848,0,102990630203
3.936846604590685,0,102990670101
5.002791560454535,0,102990750202
19.669898440313787,0,102990790101
23.998335597198896,1,102990990201
18.885323421472286,1,102990990202
20.286018704872326,1,103000170201
14.110038672240353,0,103000200201
1.678621988974685,0,103000200202
12.908531001459336,1,103000230301
10.396598400483914,1,103000340201
7.495844857031356,0,103000340202
27.157651347639455,1,103000370201
19.641770471881635,1,103000370202
12.588625608935608,1,103000400201
23.038766847702814,1,103000480201
9.547201367859284,0,103000540201
17.320789741693446,1,103000570201
11.312696187483507,0,103000570202
11.410155809837548,0,103000600201
10.749740388930292,1,103000660201
12.734346030878346,1,103000660202
15.871850459660783,1,103000690201
7.492064136066123,0,103000690202
7.97531547355504,0,103010060201
3.749082123685647,0,103010060202
9.831126864671933,0,103010250202
18.99374933077709,1,103010300201
20.166089720660505,1,103010300701
10.567261629695523,0,103010300702
17.10331118336308,1,103010690201
9.568276164490843,0,103010690202
40.29533424218412,1,103010740201
37.487374174222744,1,103010740202
36.672063289021075,0,103010740203
17.54574205802684,1,103010930201
20.773283103156963,1,103011130201
17.089132203923565,1,103011130202
10.329148034450528,0,103020120201
10.722398824364197,0,103020220201
10.193953598184764,0,103020220202
25.346808511891545,1,103020270101
22.09790710661138,1,103020270102
13.056849073269174,1,103020410101
29.132453781687445,1,103020690201
12.97783459246611,0,103020690202
11.878692535936564,0,103020890201
15.235455375895288,1,103020890202
13.363007934750092,0,103021030201
20.295684816848706,1,103021030202
34.400147923830204,1,103030100501
29.445123887417218,1,103030100502
44.28944447603138,1,103030250401
48.91169881312,0,103030560101
51.22875960698449,1,103040040201
34.17318610783949,0,103040080101
13.132252482108967,1,103040110201
46.974416906283544,1,103040150201
50.26383484074367,0,103040150202
37.719393309519326,1,103040540101
57.781876640310635,0,103050010101
52.112756306273944,1,103050070201
30.56678523537771,0,103050190201
58.834818975054446,1,103050310201
29.617031922861102,0,103050600201
58.13439575930673,1,103060020201
57.3291528881921,1,103060060101
49.47854914891105,1,103060360201
47.30257178234317,1,103060360202
64.7820389397758,0,103060600101
51.09423433238584,0,103060670201
58.65217553200774,1,103060770101
49.38473017563993,1,103070290201
62.208951963989946,1,103070520201
66.57686888024463,1,103071030201
58.11870026586481,1,103071130201
7.7725017086052794,0,103080110301
18.188895195995563,1,103080260201
20.247605714373357,1,103080300201
11.850896126214323,0,103080330101
17.705252988479977,1,103080330102
9.157374721334563,1,103080480401
26.442710701377486,0,103080551001
20.474215705475714,1,103080590101
40.81850288779724,1,103080661001
19.183762514480605,1,103080740201
16.839617833865624,0,103080740202
17.830060744434974,0,103080740203
8.332107972738967,0,103080770201
12.14755618290107,0,103080770301
19.149911541709532,1,103080770302
32.44230788653354,1,103080810401
26.77665327303126,0,103080890201
32.420371595736356,1,103080890202
16.776886495979358,0,103080920301
33.98044777952231,1,103090270101
39.530645146166805,1,103090440201
36.7000281919191,1,103090690201
11.392602823544266,0,103100040101
13.262385717749169,0,103100100401
13.724843998524292,1,103100130301
22.131560588005183,1,103100130302
16.555888347718245,1,103100130303
17.393108089496458,0,103100160201
25.384994383225454,0,103100230201
30.4795373568275,1,103100230202
31.34023389233973,1,103100320101
15.47703219780154,0,103100420201
21.322843746870973,1,103100420202
15.744206998791334,1,103100450101
16.8191068219135,1,103100520101
6.428170185607448,0,103100520102
19.00272688115729,1,103100680201
4.219368066896114,0,103100680202
17.154903062218672,1,103100710201
6.712255068163432,0,103110060701
16.797179845243605,1,103110120101
22.24549305637732,1,103110160101
13.04680037817542,0,103110300201
26.071457996764877,1,103110330201
10.962177486852129,0,103110330202
3.4839160007189793,0,103110330203
17.29902962666376,1,103110390201
12.721937943703608,0,103110390202
11.021306324996507,0,103110560201
20.469155786333125,1,103110560202
13.758906246676894,0,103110620201
24.77655495102912,1,103110660401
21.415184312972123,0,103110720201
13.997734396112005,1,103110760201
23.7942019743114,1,103110760202
13.088314476063045,1,103120040301
12.899195538542267,0,103120090101
19.02114767352317,1,103120090102
10.558210325699047,1,103120180101
16.420453064565528,1,103120180102
15.868773574037169,1,103120230201
10.46199487903394,0,103120230202
11.186556498486828,0,103120320101
16.577436380395103,0,103120320102
10.257678765248254,1,103120370101
12.360215906821338,1,103120370102
12.527789001926841,1,103120370103
20.468565781542864,0,103120470201
10.118375316904554,0,103120470203
12.628468838877696,0,103120610101
19.74869794584133,0,103120610102
11.560939128938102,0,103120610103
32.267039451904935,1,103120840201
35.99874049931263,1,103120840202
15.215861201250323,1,103120890201
18.459487781593907,1,103120890202
11.90938646311977,0,103120890203
12.478143257308199,0,103120940201
15.028810542758517,0,103120990101
9.413664728044775,0,103120990102
17.35438379736915,1,103121030201
12.591210692646877,0,103121170201
12.02139258549095,1,103121170202
25.441548997153205,1,103130040201
22.603000311981788,1,103130040202
9.54300296295301,0,103130120101
16.096224059484186,1,103130120102
10.110703100741032,0,103130150201
1.3188610546736435,0,103130150202
20.564502386654212,0,103130190201
10.53206298839152,0,103130230101
21.68099210215791,1,103130270201
10.856275073778782,0,103130270202
23.035938873668684,1,103130300201
17.75769932533879,1,103130300202
2.889274451483799,0,103130420201
19.732352152214844,1,103130420202
20.057720316383943,0,103130460202
16.161821485174574,0,103130530201
15.7596584341712,0,103130530202
9.948044336340272,0,103130570201
15.701677976074102,1,103130570202
11.871325686211705,1,103130640201
11.08354126397542,1,103130640202
14.521367133982835,0,103130720201
27.113370958999358,1,103130720202
21.228273954883257,1,103130760101
12.547006341170178,1,103130790301
21.673551705678417,1,103130790303
12.500978642923862,1,103130830201
30.83510871527614,1,103130870201
14.149655840746615,0,103140110201
11.074480854610632,1,103140110202
13.871415043860376,1,103140170101
9.22088492421391,1,103140170102
7.850843978672914,1,103140210201
30.265656606735394,0,103140230701
21.58154538816478,0,103140310101
9.509796038167039,0,103140420101
10.268670111015874,0,103140440101
14.61754866905126,1,103140440102
54.74261091930091,1,103150020201
55.942806909843924,1,103150170201
59.402537303878425,1,103150250201
53.379037158545046,1,103150250202
63.00534101562904,1,103150250203
40.23798413636426,1,103150410101
30.49606582290857,0,103150410102
46.188950626841056,1,103150440201
45.81372513592176,0,103150520201
53.870439336836874,1,103150910201
20.16285294575435,1,103150950201
10.813894265344338,0,103160030601
21.721902688993712,1,103160060201
13.694180635118078,1,103160060202
24.11672407674572,1,103160100201
13.645350318943375,1,103160100202
6.436663155553765,0,103160140201
22.951673932056593,0,103160210201
25.66411045968636,1,103160250201
30.079590823745235,0,103160250202
12.644469032072134,0,103160280201
20.76724207990181,0,103160390201
13.07656566454435,1,103160430101
50.20049316339135,1,103160570401
45.10669503422536,0,103160570601
42.56391352135817,0,103160760401
18.98325764711291,1,103160900201
54.047211911871116,0,103170020201
18.689049311121487,0,103170240101
26.63446341886729,1,103170320401
15.763459349922957,0,103170320402
25.999231627956284,1,103170320403
16.989391306273994,0,103170370501
10.32727250934868,0,103170370601
17.33398346157262,1,103170410101
10.593895994652838,0,103170490201
31.064915217261582,1,103170540501
13.535100740447476,1,103170670101
8.91919438807394,1,103170840101
24.54554928591913,1,103170840201
13.1470486269024,0,103180080201
34.85206173575664,0,103180120201
46.303436235106346,1,103180210201
26.532593034696873,1,103180240101
44.52550415105245,0,103180310101
19.295566964443235,0,103180340101
16.127487337902068,0,103180340102
13.415341341556324,0,103180410701
30.890360290942724,1,103180540101
26.265299360090683,1,103180540102
30.962842557596097,1,103180600201
9.928073927360956,0,103180630201
15.287959056824066,0,103180760101
24.593173345686658,1,103180760102
16.317720895351684,1,103180760103
65.03002795367388,1,103190080101
49.988503641182675,0,103190080102
45.80079693686476,1,103190120201
60.78306165611172,1,103190240401
48.84805916054109,1,103190280201
67.78480450954157,1,103190960101
56.409962869928314,0,103200160201
54.427228506246585,0,103200160202
64.45164942530455,1,103200870201
37.81122643753261,0,103210080201
17.30582656295878,0,103210140201
27.588019259034233,1,103210200101
28.01183000076856,1,103210200102
44.676465225430064,1,103210260201
49.725475719833874,0,103210260401
43.883907231470914,1,103210290301
13.782964616220731,0,103210500101
23.410163330847183,1,103210500102
9.991144711083791,0,103210500401
5.652919166105054,0,103210500501
15.6166187084708,1,103210530201
8.436403903033671,0,103210560601
7.78623199236164,0,103210590101
8.9703162683279,0,103210590102
13.441606194143978,0,103220040401
11.097121598332016,0,103220080701
13.911274838353838,1,103220081001
10.083736186648048,0,103220081003
24.02443260775489,1,103220081601
12.754151139534942,0,103220130201
28.400809277208644,1,103220220201
10.26214180605392,0,103220350201
11.404259691506144,0,103220350202
12.193862788490712,0,103220670101
2.6144485194950056,0,103220670401
10.245804755639542,0,103220720101
6.889454617382493,0,103220720102
10.37649700829895,1,103220720103
4.738090329914718,0,103220760101
17.7981331459212,1,103220810201
13.040562295542006,1,103220810401
13.653204387171641,0,103220810402
19.454465035440208,1,103220860101
20.31463402903045,1,103220900401
24.068007541865768,1,103220990101
14.311822172533137,1,103220990102
17.67953694487119,0,103221040601
46.014668882184836,1,103230050101
43.6210362249939,0,103230050102
45.581922955570725,1,103230110101
54.94282501492966,1,103230160201
55.78130944740605,0,103230240201
57.28217433646747,1,103230290201
55.633839661701636,1,103230420201
40.78931955887903,0,103230420202
63.91996034120316,1,103230610201
46.93223413372753,1,103240050201
39.18937925120926,0,103240050202
41.93268160996873,0,103240170201
45.221209153360185,0,103240170202
43.821138236813354,1,103240220201
58.3796520023207,1,103240300201
53.90574394748881,1,103240470101
62.57891126776267,1,103240470102
35.18571161524117,1,103240850201
23.10402083016701,0,103250030201
52.62714350027284,1,103250070201
21.959237864671344,0,103250340201
50.27845358317585,1,103250380201
51.530694258230945,1,103250520101
50.47317549554248,0,103250520102
54.5246567518364,1,103250560201
52.00839298036153,0,103250740301
50.26452223352708,1,103251000101
34.94525546796899,1,103260220201
49.83766159116231,0,103260280201
50.50646672838928,0,103260280202
38.392594760396776,1,103260450201
51.807122765187025,0,103260510201
56.110363524698315,1,103260790201
58.56555382858565,0,103270210501
44.8967366806516,0,103270230201
53.51082246247385,0,103270250501
50.98715939484975,0,103270270601
56.0523122584219,1,103270300201
64.07475317552831,1,103270300202
60.662040899759404,1,103270340101
59.31489921130109,1,103270340102
47.948994796342426,1,103270430101
55.94771648476666,1,103270550201
58.177343633518035,0,103270550202
47.73242522004829,0,103280040201
12.064887574691564,0,103280070101
21.196164113697083,0,103280070102
13.888060457691346,0,103280070201
21.641641952118295,1,103280070301
16.18586074455996,0,103280130601
6.209847919859797,0,103280130602
9.817038049766902,1,103280210201
8.396671276655674,0,103280320201
17.3557937001856,0,103280320202
21.714246780879094,1,103280370201
6.344472564205825,0,103280420701
17.657819802446348,0,103280420702
7.210516146094454,0,103280560201
17.613836737364196,1,103280590201
21.486267522988477,1,103280620301
17.280881365711476,1,103280640201
5.733812995531958,0,103280640202
15.000863712049597,0,103280641201
10.593428598188412,0,103280641202
42.161218416757166,1,103290040101
38.884639057396086,1,103290080201
35.23568304297849,1,103290080202
40.316816053222965,1,103290150201
17.166379598847364,0,103290220201
23.07460208850581,0,103290290101
21.071677306179723,0,103290340201
25.728169502884743,1,103290340202
27.526998122411282,1,103290360201
52.904199068739324,0,103290430201
48.73623304180304,0,103290450201
33.27695589887662,0,103290480201
50.393024656349795,0,103290480202
40.35745610969263,0,103290520201
48.797478021273875,1,103290550201
59.73221397773899,1,103290570201
18.341964325332775,1,103300070401
15.429171803962884,1,103300220401
11.206277655172274,0,103300220402
6.359979959726927,0,103300221301
12.630778432788139,0,103300221302
24.144677043010454,0,103300221401
18.386509450476957,1,103300320201
16.38292645303359,1,103300320501
16.967746058696882,1,103300320502
7.361226295347293,0,103300421001
3.7818132578703967,0,103300421002
13.732899889829755,1,103300520201
48.64129744290369,0,103300570201
23.864930896790117,1,103300670301
22.75978989651755,0,103300720201
41.542833412022,1,103300820101
27.34835904461476,1,103300870501
1.668686676480604,0,103300870801
10.9771681049575,0,103300920201
7.790777102779934,0,103300920401
13.587851807023629,1,103301120201
22.089111377263805,0,103301170201
18.329471540196582,1,103301170202
11.745842873855832,0,103310080101
16.762432690677308,1,103310080301
25.49159977732524,1,103310081401
8.473320130045545,0,103310140201
20.872526388958992,1,103310200201
29.459444912098974,1,103310200202
6.85320147144215,0,103310260101
17.67196696291893,1,103310260102
7.044275072598024,0,103310260103
22.94023654494957,1,103310320201
17.490933752101185,1,103310380101
20.921292780570653,1,103310380103
14.518299344458097,0,103310430201
18.247351042655588,1,103310430202
8.184580230930383,0,103310490201
22.511098839225333,1,103310490202
12.01607746078566,0,103310490701
11.00501031755225,1,103310490702
5.485978042364592,0,103310490703
4.561020494711122,0,103310670201
26.409837906953356,1,103310730801
25.19330769184085,1,103310730802
16.145470718792893,0,103310790101
15.418679667419793,0,103310791101
17.3163413431181,0,103310791102
25.725966392879446,1,103311080101
14.805688194064984,0,103311080102
10.247242313539434,0,103311140201
